line_no,is_ainu_line,num_tokens,ngram_size,num_ngrams,num_pred_target_ngrams,num_pred_non_target_ngrams,non_target_labels_set,non_target_ngram_samples,text
354,True,14,2,13,13,0,,,e= eoaysitoma yakka e= eoaysitoma katun ka e= ... somo e= ki ruwe ne.
355,True,16,2,15,15,0,,,kamuy e= resu sorekusu kamuy resu p e= ne p ne kusu ki ruwe ne aan.
356,True,10,2,9,9,0,,,"ora taan Yupet emko kor okkaypo anakne kamuy sasimi ne,"
357,True,15,2,14,14,0,,,"eani ka kamuy sasimi eci= ne wa eci= ukor ATARIMAE ne wa siran wa kusu,"
358,True,8,2,7,7,0,,,"ikayop takup se kane wa numan ek h_ine,"
359,True,11,2,10,10,0,,,oyaciki nuynak wa an aan pe ya ka a= eramiskari no
360,True,6,2,5,5,0,,,"a= i= rayke ruwe ne korka,"
361,True,15,2,14,14,0,,,"wenno eci= i= kar yakka neun nani eci= pirka ka somo ki p ne kus,"
362,True,17,2,16,16,0,,,"cananno poka seta oyakata eun arpa =an kuni eci= i= hopunpare wa eci= ko ... kore yak,"
363,True,6,2,5,5,0,,,ora eci= sama a= epunkine yakne
364,True,11,2,10,10,0,,,"eci= sitoma ka nep eci= kor_ rusuy ka somo ki no,"
365,True,7,2,6,6,0,,,ora tane Iskar emkoho supuya sak h_i
366,True,12,2,11,11,0,,,"Yupet emko kor_ nispa pak kewtum pirka nispa isam pe ne kusu,"
367,True,7,2,6,6,0,,,"supuya sak yak wen sekor hawean kor_,"
368,True,9,2,8,8,0,,,te ta kotan eci= kar wa eci= oka h_ine
369,True,5,2,4,4,0,,,"asir aynu patek oka yakun,"
370,True,12,2,11,11,0,,,o ... inne kotan eci= ne yakka sorekusu kamuy or un ...
371,True,9,2,8,8,0,,,eci= sama a= epunkine p ne ruwe ne na
372,True,10,2,9,9,0,,,"neno eci= iki wa eci= i=  kore  p ne na."""
373,True,7,2,6,6,0,,,"sekor wentarap =an ruwe ne a p,"
374,True,8,2,7,7,0,,,"nea okkaypo ka neno wentarap yak ye kor,"
375,True,4,2,3,3,0,,,ora tori hine oraun
376,True,12,2,11,11,0,,,"""arpa =an a= ona eun a= ye ora ek =an pe ne."""
377,True,8,2,7,7,0,,,sekor hawean kor arpa wa isam ruwe ne
378,True,9,2,8,8,0,,,"255     sorekus, rik un kakenca ranke kakenca erewewse kane,"
379,True,16,2,15,15,0,,,ineapkusun a= onaha ne yakka nispa ne p ne aan wa siran y_a ka a= eramiskari.
380,True,15,2,14,14,0,,,"a= unu ne yakka sino katkemat ne a ruwe ne noyne siran pe ne kusu,"
381,True,6,2,5,5,0,,,nep ka a= kar ka erampewtek.
382,True,10,2,9,9,0,,,"nen i= epakasnu apekor kemeyki ne ya nep ne ya,"
383,True,18,2,17,17,0,,,"ineapkusun a= easkay wa iki =an y_a ka a= eramiskari kor an pe a= ne p ne kusu,"
384,True,9,2,8,8,0,,,"ora nea okkaypo arpa hine isam ruwe ne akusu,"
385,True,14,2,13,13,0,,,tutko rerko ne kor poro yupihi saha ne yak ki p tura wa ek
386,True,10,2,9,9,0,,,"orano sorekusu i= kewehomsu pa kor ki ruwe ne h_ine,"
387,True,12,2,11,11,0,,,"ora moyono aynu tura wa arki pa hine kotan kar pa hine,"
388,True,6,2,5,5,0,,,oro ta oka =an ruwe ne.
389,True,13,2,12,12,0,,,nep a= e rusuy nep a= kor_ rusuy somo ki no oka =an.
390,True,3,2,2,2,0,,,orano easir ki.
391,True,13,2,12,12,0,,,"ora nea seta anakne cananno poka a= hopunire kunak ye p ne kusu,"
392,True,9,2,8,8,0,,,"seta oyakata eun arpare kuni yere a sinne noyne,"
393,True,17,2,16,16,0,,,inawke a inawke a hine inaw kor ene haw turano hopunire hine orano okake ta oka =an.
394,True,13,2,12,12,0,,,nep a= e rusuy nep a= kor_ rusuy somo ki no oka =an
395,True,17,2,16,16,0,,,"rapokke ar suy ne poka ne a= siwtoutari oro ta arpa =an wa inkar =an rusuy kusu,"
396,True,7,2,6,6,0,,,"ne a= hekote nispa a= siren h_ine,"
397,True,3,2,2,2,0,,,"posak =an h_ine,"
398,True,12,2,11,11,0,,,"arpa =an rusuy pe ne kusu a= tura hine arpa =an h_ine,"
399,True,11,2,10,10,0,,,orano Yupet emko kor_ nispa sorekus i= tamkasure i= tamtespare kor
400,True,4,2,3,3,0,,,i= kewehomsu ruwe ne.
401,True,10,2,9,9,0,,,"""a= kor nispa kotanuhu pa oyan yak a= ye yakun,"
402,True,10,2,9,9,0,,,"nep ka isam ruwe ne kunak a= ramu wa kusu,"
403,True,9,2,8,8,0,,,"a= kor katkemat kamuy resu wa an aan wa,"
404,True,10,2,9,9,0,,,"kamuy renkayne a= poho arpa wa ne ruwe ne yakun,"
405,False,9,2,8,7,1,ja,utarihi nimari,a= utarihi nimari Iskar emko a= payere rusuy kusu
406,True,7,2,6,6,0,,,"paye wa uekotanne pa ruwe ne kusu,"
407,True,5,2,4,4,0,,,"apunno oka =an yak pirka."""
408,True,7,2,6,6,0,,,sekor Yupet emko kor_ nispa hawean h_ine
409,True,9,2,8,8,0,,,orano hosippa =an orano oka =an orano oka =an.
410,True,4,2,3,3,0,,,sorekusu kotan kor ...
411,True,7,2,6,6,0,,,"i= ekotanne utar yayipere eaykap pa p,"
412,True,7,2,6,6,0,,,a= ipere pa a= i= korpare pa.
413,True,7,2,6,6,0,,,coypep ne ya a= onaha nuwe koan.
414,True,17,2,16,16,0,,,"coypep utar a= ukowsaraye pa a= utari utar ki wa, upakno uneno coypep ka a= ukowsaraye pa."
415,True,11,2,10,10,0,,,"nep a= e rusuy nep a= kor_ rusuy somo ki no,"
416,True,13,2,12,12,0,,,a= kotanu un katkemat utar i= o katkemat usi pa kor ki pa.
417,True,16,2,15,15,0,,,"sake a= kor kor, Yupet emko un a= hekote nispa iaskeuk wa, ikutaspa utar arki kusu,"
418,True,12,2,11,11,0,,,"sine apa ne, sine utar_ ne ukar =an kor oka =an ayne"
419,True,3,2,2,2,0,,,sorekus posiresitte =an.
420,True,5,2,4,4,0,,,a= utari hene yakka posiresitte.
421,True,5,2,4,4,0,,,ora onne utar_ ray ...
422,True,21,2,20,20,0,,,"ray kor esipinpa pa kuni p a= kar wa a= se h_i an ne ya somo apkas =an yakka ki ayne,"
423,True,13,2,12,12,0,,,"tane a= siwtoutari ka onne wa isam pa yak a= ye h_ike ka,"
424,True,4,2,3,3,0,,,asinuma anak pokoinne =an.
425,True,5,2,4,4,0,,,"apkas ka a= eaykap yakka,"
426,True,15,2,14,14,0,,,"a= hekote nispa anakne sine cup ta arsuy ka arpa ranke kor oka =an ayne,"
427,True,10,2,9,9,0,,,"tane a= siwtoutari ka isam yak a= ye okake ta,"
428,True,5,2,4,4,0,,,a= onautari a= nurappa wa
429,True,17,2,16,16,0,,,"sinrit or_ ta mippo ka a= onautari ikoytupa somo ki kuni ne iki kor oka =an ayne,"
430,True,9,2,8,8,0,,,"tane onne =an pa siri ene an h_i kusu,"
431,True,7,2,6,6,0,,,a= eysoytak sekor sino katkemat hawean sekor.
432,True,15,2,14,14,0,,,"ne ene iki wa okay pe a= ne ru an h_i ka a= erampewtek no,"
433,True,6,2,5,5,0,,,"pon muneukaomap an wa oro ta,"
434,True,8,2,7,7,0,,,"a= kor ekasi a= kor huci i= resu,"
435,True,13,2,12,12,0,,,"ponpon no okere huci ekasi i= resu hine oka =an pe ne h_ike,"
436,True,10,2,9,9,0,,,"a= kor huci a= kor ekasi earkinne i= omap wa,"
437,True,7,2,6,6,0,,,sirkunne kor i= ukotumam w_a hotke =an.
438,True,11,2,10,10,0,,,"sittokap kor a= kor ekasi a= kor huci ekimne pa wa,"
439,True,12,2,11,11,0,,,"usa cikappo ... usa cikap usa isepo kor wa iwak pa wa,"
440,True,12,2,11,11,0,,,kapu kar pa wa ma wa i= ere pa kor oka =an.
441,True,9,2,8,8,0,,,orano uturu ta a= kor ekasi ene hawean h_i.
442,True,3,2,2,2,0,,,"“a= kor son,"
443,True,14,2,13,13,0,,,"nep ka aeyayramekotep oka yakne ani a= supa wa rur_ turano a= ipere p,"
444,True,9,2,8,8,0,,,ani suke =an pe ka isam pe ne kus
445,True,7,2,6,6,0,,,"imaype patek a= kor son a= kire."""
446,True,10,2,9,9,0,,,"sekor kane a= kor huci a= kor ekasi hawoka kor,"
447,True,4,2,3,3,0,,,"ora sirsak kor anakne,"
448,True,11,2,10,10,0,,,"kor ham ani, nay sam ta oka =an pe ne kus,"
449,True,7,2,6,6,0,,,"wakkata pa wa kor wa arki wa,"
450,True,15,2,14,14,0,,,"i= kure pa ipe =an kor ora kas un ki kor orano oka =an ayne,"
451,True,6,2,5,5,0,,,"a= kor ekasi ene hawean h_i,"
452,True,7,2,6,6,0,,,"“nep ka aeyayramekotep okay pe ne yak,"
453,True,10,2,9,9,0,,,"a= kor son, pon ku pon ay a= kore wa,"
454,True,3,2,2,2,0,,,"ani yayturasinot pe,"
455,True,8,2,7,7,0,,,nep ka aeyayramekotep ka isam pe ne kus
456,True,9,2,8,8,0,,,"ene a= kor son a= ikoytupare siri ene an."""
457,True,6,2,5,5,0,,,"sekor a= kor ekasi hawean korka,"
458,True,7,2,6,6,0,,,"ora ... orano kestoankor ekimne pa wa,"
459,True,10,2,9,9,0,,,cikappo ne ya isepo ne ya ronnu wa arki pa.
460,True,9,2,8,8,0,,,"imaype ani ukasuy ipe =an pe ne a p,"
461,True,4,2,3,3,0,,,"poro =an akusu orano,"
462,True,7,2,6,6,0,,,"“a= kor son a= iperusuyka yak wen."""
463,True,12,2,11,11,0,,,"sekor hawoka kor konto sinen a= ne i= ipere pa wa ora,"
464,True,22,2,21,21,0,,,"a= kor ekasi a= kor huci anak i= kasuy h_ine a= ma aep poka e pa ka somo ki pa p no,"
465,True,9,2,8,8,0,,,konto poro =an akus sinna i= hotkere pa hine
466,True,3,2,2,2,0,,,sinna hotke =an.
467,True,9,2,8,8,0,,,"mokor =an ka somo ki no an =an akus,"
468,True,12,2,11,11,0,,,"a= kor huci utar ehotke i un hemanta ekawnukawnu pa humas kusu,"
469,True,12,2,11,11,0,,,"ora ekimne pa isam okake ta arpa =an h_ine inkar =an akus,"
470,True,6,2,5,5,0,,,ermu sar ermu sapa ikirihi an.
471,True,18,2,17,17,0,,,"a= kor huci a= kor ekasi ehotke i, ehotke pa uske erupsike ta ki pa ruwe an y_akne,"
472,True,16,2,15,15,0,,,"somo aynu ne pa wa kus ne ruwe ne kuni a= ramu kor, orano oka =an"
473,True,11,2,10,10,0,,,orano ene a= kor huci a= kor ekasi ene hawean h_i.
474,True,10,2,9,9,0,,,"“aeyayramekotep oka wa ani a= kor son a= epakasnu yakun,"
475,True,15,2,14,14,0,,,"nep ka a= kor son kar pe a= e wa ora onne =an pa p,"
476,True,7,2,6,6,0,,,ene aeyayramekotep ka isam pe ne kusu
477,True,12,2,11,11,0,,,"nep ka a= kor son kar wa a= e ka somo ki."""
478,True,6,2,5,5,0,,,"oka =an pe ne a p,"
479,True,8,2,7,7,0,,,"sineanta a= kor ekasi utar ekimne hine ora,"
480,True,12,2,11,11,0,,,"iwak pa akus nep ka sak no iwak pa ruwe ne hine,"
481,True,7,2,6,6,0,,,"esiruyne pon_ saranip osurpa pa hine ora,"
482,True,8,2,7,7,0,,,toykohepututpa hine oka ruwe ne akus esoyne humas.
483,True,10,2,9,9,0,,,"soyne ... a= kor huci soyne ruwe ne akus ora,"
484,True,13,2,12,12,0,,,os … a= kor huci os aynu sekor a= ye p ne noyne
485,True,11,2,10,10,0,,,"oka… okkaypo sekor a= ye p ne noyne oka utar_ tun,"
486,True,9,2,8,8,0,,,"rupne sike ki hine ahup pa ruwe ne hine,"
487,True,10,2,9,9,0,,,"a= kor huci utar erankarap pa ruwe ne hine ora,"
488,True,6,2,5,5,0,,,konto nea poniwne noyne an h_ikehe
489,True,6,2,5,5,0,,,"sikehe kasi wa hemanta sanke hine,"
490,True,7,2,6,6,0,,,"nay or_ ta kor wa arpa hine,"
491,True,7,2,6,6,0,,,ani wakkata wa ek ruwe ne akus
492,True,6,2,5,5,0,,,a= kor ekasi ene hawean h_i.
493,True,13,2,12,12,0,,,"“tan pe anak su sekor a= ye p ne."" sekor, “a= kor son."""
494,True,8,2,7,7,0,,,"sekor a= kor ekasi hawean ruwe ne hine,"
495,True,7,2,6,6,0,,,"ora nep kam ne ruwe ne ya,"
496,True,9,2,8,8,0,,,"poronno su or o pa hine suke pa hine,"
497,True,8,2,7,7,0,,,oraun itanki ka se pa wa nen ...
498,True,12,2,11,11,0,,,hnta sapte pa ruwe ne akus a= kor ekasi ene hawean h_i.
499,True,11,2,10,10,0,,,"“tap anak itanki sekor a= ye pa p ne ruwe ne."""
500,True,9,2,8,8,0,,,"sekor a= kor ekasi hawean ruwe ne hine ora,"
501,True,8,2,7,7,0,,,a= kor ekasi hoskino nea okkaypo utar koypuni.
502,True,5,2,4,4,0,,,a= kor huci koypuni hine
503,True,10,2,9,9,0,,,orano a= kor ekasi anak aoypepi sirka ta anu wa
504,True,11,2,10,10,0,,,"tu suy onkami re suy onkami kor ki ayne, sorekusu ipe."
505,True,7,2,6,6,0,,,a= kor huci ne yakka etuhu karkar.
506,True,7,2,6,6,0,,,"etuhu karkar kor ipe ruwe ne hine,"
507,True,10,2,9,9,0,,,ora asinuma ka a= i= koypuni hine ipe =an akus
508,True,7,2,6,6,0,,,ineapkusun keraan humas y_a ka a= eramiskari.
509,True,8,2,7,7,0,,,"tanepo rur_ turano ipe =an pe ne kusu,"
510,True,10,2,9,9,0,,,ruwe ne hine oraun a= kor ekasi ene hawean h_i.
511,True,10,2,9,9,0,,,"“a= kor okkaypo utar kusu a= eci= arkire p anak,"
512,True,15,2,14,14,0,,,"tan kotan ta eci= onaha akihi tan uske ta tu irwak ne wa okay pe,"
513,True,12,2,11,11,0,,,"oraun `ir kur anak humnean ta oka kor wen pe ne kusu,"
514,True,13,2,12,12,0,,,"uoyak ta kotan a= kar wa oka =an yak unukar =an h_i ta,"
515,True,5,2,4,4,0,,,iramante oruspe ka a= ewkoysoytak.'
516,True,4,2,3,3,0,,,sekor eci= ona hawean.
517,True,14,2,13,13,0,,,"ora eci= ona akihi te ta kotan kar wa an ruwe ne a p,"
518,True,13,2,12,12,0,,,"Kusur wa topattumi ek h_ine topattumi ani kotan a= arustekka ruwe ne hine,"
519,True,10,2,9,9,0,,,"oraun tan a= kor son katkemat kamuy inawcipa kohokuste kor,"
520,True,10,2,9,9,0,,,"`a= hekote nispa nomi kamuy inne p ne nankor kusu,"
521,True,8,2,7,7,0,,,… nankor kusu kamuy resu wa i= kore.'
522,True,6,2,5,5,0,,,sekor kane hawean kor inawcipa kohokuste.
523,True,2,2,1,1,0,,,kamuy opitta
524,True,6,2,5,5,0,,,`hu_nna aynu hekaci aynu tennep sikaokuymare
525,True,3,2,2,2,0,,,sikaosomare rusuy wa.'
526,True,10,2,9,9,0,,,sekor haweoka kor yaykopuyarseske yaykoapaseske pa ruwe ne hine ora.
527,True,13,2,12,12,0,,,"konto eci= acaha kor cape, umurek cape a= ne hine oka =an pe,"
528,True,6,2,5,5,0,,,"konto aynu ne yaykar =an h_ine,"
529,True,14,2,13,13,0,,,"orano a= kor son a= resu ayne ta pakno an ruwe ne korka ora,"
530,True,14,2,13,13,0,,,kotan a= uhuyka pa uyna uweus h_ike uyna pa aeyayramekotep ne yakka ki pa
531,True,7,2,6,6,0,,,"orano, kotan a= uhuyka p ne kus"
532,True,10,2,9,9,0,,,"nep ka emeske pon_ su poka isam pe ne kus,"
533,True,13,2,12,12,0,,,"ene a= kor son suke =an wa a= ere hi ka isam wa,"
534,True,9,2,8,8,0,,,orano a= kor son sore… pon hi ne anakne
535,True,10,2,9,9,0,,,"usa okay pe a= kar wa ani a= parkoinunnunte ayne,"
536,True,4,2,3,3,0,,,ipe easkay orano anakne
537,True,17,2,16,16,0,,,na pewre =an pa h_i ta anakne ermu ne… ermu anakne a… yaykata a= e pa yakka
538,True,18,2,17,17,0,,,"usa cikap usa isepo cironnup ne yakka a= rayke wa, a= kor son kasuy a= e a korka,"
539,True,9,2,8,8,0,,,tane onne =an pa wa cikappo poka a= eomuken.
540,True,8,2,7,7,0,,,"onne =an pa p ne kus ki wa,"
541,True,9,2,8,8,0,,,"a= kor son a= iperusuyka a= erampokiwen wa kusu,"
542,True,9,2,8,8,0,,,kasuy imaype poka somo a= ki no oka =an.
543,True,5,2,4,4,0,,,"ora ermu a= ronnu wa,"
544,True,10,2,9,9,0,,,a= e humi a= kor son nukar … nu wa
545,True,11,2,10,10,0,,,orano a= ehotke h_i arpa wa nukar_ ruwe ka aeram ...
546,True,2,2,1,1,0,,,a= eraman.
547,True,12,2,11,11,0,,,orano po hene a= kor son a= erampokiwen kor inkar =an akus
548,True,5,2,4,4,0,,,"ecioka eci= oka wa kusu,"
549,True,9,2,8,8,0,,,"a= eci= yaynu ani eci= sap ruwe ne kusu,"
550,True,10,2,9,9,0,,,"nisatta an ciki eci= suke wa ipe =an ciki oraun,"
551,True,8,2,7,7,0,,,"puyar sikrap ka ta oka =an nankor kusu,"
552,True,13,2,12,12,0,,,usa eci= i= cotca wa eci= i= hopunpare. eci= i= kore p ne.
553,True,12,2,11,11,0,,,"ora a= kor son anakne sorekus a= epunkine kus kosne kosne wa,"
554,True,10,2,9,9,0,,,sorekus pakno nispa isam nispa a= kor son ne wa
555,True,6,2,5,5,0,,,"eci= epirka nankor kus ne na."""
556,True,7,2,6,6,0,,,sekor kane nea a= kor ekasi hawean.
557,True,12,2,11,11,0,,,"a= kor huci ka hotke okake ta ki ruwe ne hine oraun,"
558,True,6,2,5,5,0,,,"orano cis =an a =an a,"
559,True,12,2,11,11,0,,,“iteki a= kor son nisatta anakne iteki e= cis pe ne na.
560,True,4,2,3,3,0,,,a= e= epunkine ora.
561,True,10,2,9,9,0,,,`a= kor huci a= kor ekasi' sekor e= hawean kor
562,True,11,2,10,10,0,,,yuk ka kamuy ka nuwe e= koan. sorekusu ki nankor kusu
563,True,3,2,2,2,0,,,"i= imekkar yakne,"
564,True,8,2,7,7,0,,,"a= e= pirkare p ne ruwe ne na."""
565,True,6,2,5,5,0,,,"sekor a= kor ekasi hawean ora,"
566,True,8,2,7,7,0,,,cis =an a =an kor rewsioka =an h_ine
567,True,10,2,9,9,0,,,"suy nerok okkaypo utar kuneywa an y_ak suke pa hine,"
568,True,7,2,6,6,0,,,a= kor ekasi sorekus pirka uskehe kopunpa
569,True,8,2,7,7,0,,,orano a= kor ekasi onkami a onkami a.
570,True,11,2,10,10,0,,,a= kor huci ne yakka etuhu karkar kor ipe oka an.
571,True,12,2,11,11,0,,,"asinuma ka ne okkaypo utar ka ipe okerpa ruwe ne akus ora,"
572,True,6,2,5,5,0,,,a= kor ekasi hoskino arpa hine
573,True,13,2,12,12,0,,,"poro puyar sikrap ka ta, puyar sikrap ka ta an ruwe ne akus,"
574,True,14,2,13,13,0,,,"os a= kor huci arpa hine suy cape, onne okere cape ne pa hine,"
575,True,8,2,7,7,0,,,"puyar sikrap ka ta oka ruwe ne akusu,"
576,True,5,2,4,4,0,,,"kiyanne okkaypo a= ekasihi cotca,"
577,True,6,2,5,5,0,,,"poniwne okkaypo a= suci cotca orano,"
578,True,4,2,3,3,0,,,"“a= ekasi, a= suci."""
579,True,7,2,6,6,0,,,"sekor hawean =an kor paraparak =an h_ikeka,"
580,True,3,2,2,2,0,,,"nea okkaypo utar,"
581,True,13,2,12,12,0,,,"“somo e= cis kuni ekasi ye a p hnta e= ciskar h_aw an."""
582,True,6,2,5,5,0,,,"sekor haweoka kor ki hine ora,"
583,True,12,2,11,11,0,,,a= kor ekasi a= kor huci inawke rok ke rok pa hine
584,True,12,2,11,11,0,,,"kam pirka hi cep pirka hi turano hopunpare pa ruwe ne hine,"
585,True,11,2,10,10,0,,,orano konto ne toho ta ne a= uni ta rewsi =an.
586,True,6,2,5,5,0,,,ora isimne nea o… okkaypo utar_
587,True,8,2,7,7,0,,,"tane apkas ka a= enitan pe ne kus,"
588,True,5,2,4,4,0,,,"a= tura pa hine orano,"
589,True,8,2,7,7,0,,,"pet turasi paye =an pa ruwe ne akusu,"
590,True,10,2,9,9,0,,,"siranke p ne an h_ine tunasno sirepa =an pa hine,"
591,True,6,2,5,5,0,,,"nani kotan noski ta ahup pa,"
592,True,7,2,6,6,0,,,"“hokure hokure ahun =an yak pirka pirka."""
593,True,8,2,7,7,0,,,"sekor haweoka hine ahun =an ruwe ne akus,"
594,True,8,2,7,7,0,,,"caca kamuy ka rupnemat kamuy ka an h_ine,"
595,True,9,2,8,8,0,,,"“hinak wa iiyomapka an hekaci eci= tura ruwe an."""
596,True,3,2,2,2,0,,,"sekor hawean wa,"
597,True,5,2,4,4,0,,,"poro a= yupi onaha kopasrota,"
598,True,12,2,11,11,0,,,"“a= ona sorekus a= aca kotanuhu topattumi oyan h_i a= ye yakka,"
599,True,4,2,3,3,0,,,apkas ka somo ki.
600,True,8,2,7,7,0,,,"apkasrusuy =an wa sapte =an ruwe ne akusu,"
601,True,13,2,12,12,0,,,sorekus onne cape onne huci resu wa sorekus an. a= pa ruwe ne.
602,True,2,2,1,1,0,,,"a= wenonaha."""
603,True,10,2,9,9,0,,,"sekor haweoka ruwe ne kor onaha kopasrotatpa ruwe ne akusu,"
604,True,9,2,8,8,0,,,“apkas =an h_ikeka katuhu ka a= erampewtek wa kusu.
605,True,6,2,5,5,0,,,sinnurappa =an y_akne tuymano oka yakka
606,True,9,2,8,8,0,,,"sinrit or_ ta a= eramuan pe ne wa kusu,"
607,True,5,2,4,4,0,,,icarpa =an anak ki awa
608,True,15,2,14,14,0,,,"kamuy okay pe sone kus, a= kor son siknu a= nukar hawe ene an h_i."""
609,True,8,2,7,7,0,,,"sekor hawoka kor, i= ka ta ukoparaparak pa."
610,True,7,2,6,6,0,,,katkemat ne ya menoko ne ya uekarpa.
611,True,6,2,5,5,0,,,onispane uekarpa wa kusu i= yaykomuraypa.
612,True,12,2,11,11,0,,,"cise kor katkemat cise kor_ nispa, onne nispa i= yaykomuraypa pa kor"
613,True,11,2,10,10,0,,,"orano, ki ruwe ne orano an =an siri ene an h_i."
614,True,14,2,13,13,0,,,"orano sorekus menoko ka a= yuputari matakutari ka tun an pe ne an wa,"
615,True,7,2,6,6,0,,,pirka amip kar wa i= mire pa.
616,True,10,2,9,9,0,,,ineapkusun i= omap wa iki pa ya ka a= eramiskari.
617,True,6,2,5,5,0,,,sirkunne kor a= yuputari i= ukoeunarpa.
618,True,11,2,10,10,0,,,"i= tumam kusu i= ukoeunarpa kor orano a= i= pirkakor orano,"
619,True,3,2,2,2,0,,,tane apkasenitan =an.
620,True,10,2,9,9,0,,,"nep ka a= kar yakun a= enitan pe ne kus,"
621,True,7,2,6,6,0,,,"a= sautari iyuta kor, a= tunaskor orano,"
622,True,12,2,11,11,0,,,"“a= kor son, a= aktonoke, sorekus somo i= kasuy yakka pirka p"
623,True,7,2,6,6,0,,,"ene ene nen poka nepki rusuy."" sekor."
624,True,6,2,5,5,0,,,"nina pa kor a= tura wa,"
625,True,4,2,3,3,0,,,nisike =an nina =an
626,True,9,2,8,8,0,,,ineapkusun nepkieaskay =an wa iki =an y_akka yuptek =an.
627,True,9,2,8,8,0,,,"sorekus pak yuptek kur isam pe a= ne wa,"
628,True,14,2,13,13,0,,,"ki rapokke poro =an h_i orano a= yuputari a= tura wa ekimne =an kor,"
629,True,2,2,1,1,0,,,"a= yuputari,"
630,True,8,2,7,7,0,,,"“tap a= akihi kuwehe tap ne ruwe ne."""
631,True,6,2,5,5,0,,,"sekor haweoka kor kuari pa kor,"
632,True,4,2,3,3,0,,,kuneywa paye =an kor
633,True,13,2,12,12,0,,,"po hene a= kuwehe po hene yuk ka kamuy ka us kor, orano"
634,True,9,2,8,8,0,,,"""neun tek a= akihi iki yakka a= eyaykopuntek pe"
635,True,10,2,9,9,0,,,ene ison hene pirka hene ki siri an h_i an.
636,True,5,2,4,4,0,,,"sekor a= yuputari haweoka kor,"
637,True,6,2,5,5,0,,,"heru iri takup ki pa wa,"
638,True,6,2,5,5,0,,,"a= se wa iwak =an kor,"
639,True,12,2,11,11,0,,,"orano a= acaha sorekus i= henkotpa i= ekopuntek a i= kopuntek a,"
640,True,9,2,8,8,0,,,a= unarpehe ne yakka ki kor orano oka =an.
641,True,15,2,14,14,0,,,nep a= e rusuy ka nep a= kor_ rusuy ka somo ki no oka =an.
642,True,5,2,4,4,0,,,oraun yaykata iramante =an h_i
643,True,11,2,10,10,0,,,"orano soy ta san a= kar wa iwak =an kor pisno,"
644,True,10,2,9,9,0,,,"“a= kor huci a= kor ekasi a= imekkar siri ne."""
645,True,4,2,3,3,0,,,"sekor hawean =an kor,"
646,True,7,2,6,6,0,,,"a= ari kor oar isam h_i anak,"
647,True,13,2,12,12,0,,,"a= kor huci a= kor ekasi uyna wa ne kuni a= ramu kusu,"
648,True,5,2,4,4,0,,,a= kemaha kosne kosne wa
649,True,13,2,12,12,0,,,"nep a= kar yakka apkas hene a= ki kor orano oka =an ayne,"
650,True,7,2,6,6,0,,,"a= yuputari ka matkor wa sinna oka,"
651,True,4,2,3,3,0,,,"orano a= aca anakne,"
652,True,13,2,12,12,0,,,"“a= kor son sorekus a= eoripak yakka i= koyantone pe ne ruwe ne."""
653,True,6,2,5,5,0,,,"sekor kane hawean pe ne kus,"
654,True,10,2,9,9,0,,,ora pirka menoko a= yuputari etun wa i= korpare hine
655,True,4,2,3,3,0,,,a= aca arsoke an.
656,True,8,2,7,7,0,,,a= sautari ka yayramekotpa sinna sinna oka =an.
657,True,4,2,3,3,0,,,ora pokor =an yakka
658,True,10,2,9,9,0,,,"a= yuputari anak yaykata poutari omap ka somo ki no,"
659,True,6,2,5,5,0,,,a= poutari patek i= koomap pa.
660,True,6,2,5,5,0,,,kotan kor utar i= tukari emawrarpa.
661,True,11,2,10,10,0,,,"nep a= e rusuy nep a= e rusuy somo ki no,"
662,True,8,2,7,7,0,,,"sorekusu pakno nispa isam nispa a= ne wa,"
663,True,18,2,17,17,0,,,a= kor huci a= kor ekasi a= eikra wa i= sermak us pa wa ne kuni a= ramu.
664,True,6,2,5,5,0,,,nep a= sitoma ka somo ki.
665,True,7,2,6,6,0,,,"a= kor_ rusuy ka somo ki no,"
666,True,5,2,4,4,0,,,a= poutari rupne pa wa
667,True,10,2,9,9,0,,,"a= poutari i= piskani e… emurse kane iki pa rapokkehe,"
668,True,9,2,8,8,0,,,"a= yuputari ka paha rupne pa p ne kusu,"
669,True,4,2,3,3,0,,,poutari ka rupne pa.
670,True,9,2,8,8,0,,,"yayramekotpa siri ka nukar pa p ihoppa okake ta,"
671,True,7,2,6,6,0,,,"iyosno kane asinuma anakne kotanhoppa mosirhoppa =an,"
672,True,13,2,12,12,0,,,"a= acautari ka onne okake ta ki siri ene an h_i ne kusu,"
673,True,5,2,4,4,0,,,"tapne kane an pe kusu,"
674,True,13,2,12,12,0,,,"cape umurek i= resu kuskeraypo siknu p a= ne ruwe ne ora rapokkehe,"
675,True,12,2,11,11,0,,,"Kusur emko un topattumi kusu paye =an kunak a= ramu a korka,"
676,True,12,2,11,11,0,,,"paye =an ka somo ki rapokke sisam irenka an wa somo no,"
677,True,9,2,8,8,0,,,"tane onne =an siri ene an h_i ne kusu,"
678,True,8,2,7,7,0,,,ikiankunak wen puri a= kor pe ne kus
679,True,16,2,15,15,0,,,"a= poutarihi tapne an pe a= onaha i= ye sekor, ika eci= hawoka kor eci …"
680,True,10,2,9,9,0,,,"topattumi sekor a= ye p anak a= sitoma p ne,"
681,True,14,2,13,13,0,,,"moyre yakka konto, nea wen kewtum i= kohosipi wa a= sitoma p ne na."
682,True,6,2,5,5,0,,,ikiankunak a= poutari topattumi epaye na.
